Filename,Timestamp,Author
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2019-12-09T10:32:18Z,BlizzedRu
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2019-11-16T02:45:47Z,danielkutik
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2019-11-16T02:45:47Z,danielkutik
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2019-11-16T02:39:54Z,danielkutik
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,2019-11-16T02:39:54Z,danielkutik
app/src/main/res/layout/activity_main.xml,2019-11-16T02:39:54Z,danielkutik
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2019-11-16T02:34:24Z,danielkutik
app/src/main/AndroidManifest.xml,2019-11-16T02:34:24Z,danielkutik
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2019-11-16T02:34:24Z,danielkutik
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,2019-11-16T02:34:24Z,danielkutik
app/src/main/res/layout/activity_main.xml,2019-11-16T02:34:24Z,danielkutik
app/src/main/res/values/styles.xml,2019-11-16T02:34:24Z,danielkutik
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2019-11-16T02:34:24Z,danielkutik
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,2019-11-16T02:34:24Z,danielkutik
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2019-03-14T12:24:58Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,2019-03-14T12:24:58Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2019-03-14T12:24:58Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,2019-03-14T12:24:58Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,2019-03-14T12:24:58Z,stealthcopter
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,2019-03-14T12:24:58Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2018-06-14T15:53:38Z,stealthcopter
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,2018-06-14T15:53:38Z,stealthcopter
